Toyota Corolla 1.8,Lagos,Foreign Used,2004,73879,Automatic,2150000
Lexus RX 330 4WD,Lagos,Foreign Used,2005,72840,Automatic,3600000
Land Rover Range Rover Sport,Lagos,Locally Used,2014,52000,Automatic,20000000
Mercedes-Benz C240,Lagos,Locally Used,2001,27000,Automatic,1800000
Mercedes-Benz GLK 350,Lagos,Locally Used,2012,91000,Automatic,6000000
Mercedes-Benz S550,Lagos,Locally Used,2012,25000,Automatic,15000000
Mercedes-Benz C300,Lagos,Foreign Used,2009,68669,Automatic,5499999
Toyota Venza XLE FWD V6,Lagos,Foreign Used,2011,58302,Automatic,6600000
Lexus ES 350,Lagos,Foreign Used,2008,57000,Automatic,3700000
Toyota Camry Camry,Lagos,Locally Used,2007,87000,Automatic,1900000
Honda Odyssey 3.5,Lagos,Locally Used,2009,107355,Automatic,1600000
Mercedes-Benz GLK 350 4MATIC,American Imports,Foreign Used,2015,30039,Automatic,13000000
Mercedes-Benz 609D,Lagos,Foreign Used,1988,68056,Manual,2300000
Mercedes-Benz 814,Lagos,Foreign Used,1989,96585,Manual,5800000
Mercedes-Benz 1827,Lagos,Foreign Used,2000,63558,Manual,14500000
Isuzu Ascender S 4WD,Lagos,Foreign Used,2000,69986,Manual,2400000
Mercedes-Benz 1420,Lagos,Foreign Used,1989,69559,Manual,4500000
Mercedes-Benz 1622,Lagos,Foreign Used,1990,32359,Manual,7000000
Mercedes-Benz 609D,Lagos,Foreign Used,1989,63896,Manual,2700000
Mercedes-Benz 609D,Lagos,Foreign Used,1999,69803,Manual,2500000
Mercedes-Benz 609D,Lagos,Foreign Used,1999,68520,Manual,2450000
Mercedes-Benz 1420,Lagos,Foreign Used,1998,33566,Manual,6200000
Mercedes-Benz 609D,Lagos,Foreign Used,1999,36950,Manual,2400000
Mercedes-Benz 609D,Lagos,Foreign Used,1998,32680,Manual,2400000
Mercedes-Benz 609D,Lagos,Foreign Used,1998,33520,Manual,2500000
Lexus RX 300,Lagos,Foreign Used,2001,80000,Automatic,2100000
Lexus ES 330,Lagos,Foreign Used,2005,90000,Automatic,2300000
Lexus ES 350,Lagos,Foreign Used,2009,54000,Automatic,3900000
Toyota HiAce,Lagos,Foreign Used,2003,67941,Manual,4200000
Hyundai Elantra 1.6 GL,Anambra,Locally Used,2008,90000,Automatic,1000000
Lexus RX 350,Lagos,Foreign Used,2006,63636,Automatic,3980000
Mercedes-Benz CLS 550 4MATIC,Lagos,Locally Used,2012,42378,Automatic,10300000
Hyundai Elantra 1.6 GLS,Lagos,Locally Used,2013,3000,Automatic,4500000
Toyota 4-Runner,Lagos,Foreign Used,2007,62840,Automatic,4500000
Toyota Highlander,Lagos,Foreign Used,2009,63837,Automatic,5600000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,74279,Automatic,2200000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2400000
Acura MDX Sport,Lagos,Locally Used,2011,70501,Automatic,5800000
Toyota Corolla,Lagos,Foreign Used,2010,67000,Automatic,2850000
Ford Edge Limited AWD,Kwara,Locally Used,2010,103000,Automatic,2200000
Mercedes-Benz GLA,Lagos,Foreign Used,2015,34000,Automatic,18000000
Mercedes-Benz E350,Lagos,Foreign Used,2011,79000,Automatic,11000000
Lexus ES 350,Lagos,Foreign Used,2012,27000,Automatic,6800000
Mercedes-Benz ML350,Lagos,Foreign Used,2006,89000,Automatic,4500000
Lexus RX 3.3 Auto,Lagos,Foreign Used,2004,65000,Automatic,3400000
Lexus RX 3.5 V6,Lagos,Foreign Used,2015,68000,Automatic,14500000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2010,56743,Automatic,6700000
Toyota Venza AWD V6,Lagos,Foreign Used,2011,67830,Automatic,6500000
Toyota RAV4 2.5 Limited,Lagos,Foreign Used,2008,94530,Automatic,3400000
Acura MDX AWD,Lagos,Foreign Used,2006,80643,Automatic,2300000
Mercedes-Benz GLK 350 4MATIC,Lagos,Foreign Used,2011,54321,Automatic,7500000
Mercedes-Benz GL Class 4.0 CDI,Lagos,Foreign Used,2014,13043,Automatic,18000000
Honda Accord EX Automatic,Lagos,Foreign Used,2008,94530,Automatic,2600000
Toyota Camry 3.0 V6,Lagos,Foreign Used,2008,89650,Automatic,2900000
Lexus ES 350,Lagos,Foreign Used,2008,73245,Automatic,3800000
Toyota Camry LE,Lagos,Foreign Used,2008,87641,Automatic,2700000
Lexus RX 3.5 V6,Lagos,Foreign Used,2008,62314,Automatic,3900000
Lexus GX 470,Lagos,Foreign Used,2006,74359,Automatic,5500000
Hyundai Elantra 1.6 GLS Automatic,Lagos,Locally Used,2012,90000,Automatic,2500000
Honda Odyssey EX Automatic,Lagos,Foreign Used,2001,93000,Automatic,1200000
Mazda CX-9 Grand Touring,Lagos,Foreign Used,2008,121000,Automatic,3750000
Lexus ES 350,Lagos,Foreign Used,2008,1100,Automatic,3850000
Toyota Solara 3.0,Lagos,Foreign Used,2008,75238,Automatic,2580000
Lincoln MKX FWD,Abuja,Brand New,2017,2000,Automatic,22000000
Toyota Camry 2.4 XLE,Lagos,Foreign Used,2007,136000,Automatic,2700000
Honda Accord,Lagos,Foreign Used,2014,55696,Automatic,6000000
Nissan Z20,Lagos,Brand New,2015,105,Manual,6500000
Honda Accord EX Automatic,Lagos,Foreign Used,2008,127000,Automatic,3000000
Honda Accord EX Automatic,Lagos,Foreign Used,2013,41000,Automatic,6500000
Chevrolet Avalanche,Lagos,Foreign Used,2003,218547,Automatic,2000000
Toyota RAV4 2.4,Lagos,Foreign Used,2003,77941,Automatic,2350000
Lexus RX 350,Lagos,Foreign Used,2008,67941,Automatic,4300000
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2005,48845,Automatic,3450000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,67941,Automatic,4150000
Toyota Highlander Limited,Lagos,Foreign Used,2015,5339,Automatic,15900000
Toyota Corolla 1.8,Lagos,Locally Used,2006,88845,Automatic,1650000
Toyota Highlander Limited 3.5l 4WD,Lagos,Foreign Used,2006,67941,Automatic,3450000
Toyota Sienna LE 7 Passenger Mobility,Lagos,Foreign Used,2007,68845,Automatic,2450000
Mercedes-Benz C300,Lagos,Foreign Used,2017,16000,Automatic,40000000
Land Rover Range Rover Vogue,Lagos,Locally Used,2017,10000,Automatic,40000000
Ford Focus 2.0 TDCi Trend,Lagos,Locally Used,2015,51000,Automatic,2600000
Mazda CX-9 Grand Touring 4WD,Lagos,Foreign Used,2009,63299,Automatic,4100000
Toyota Tundra Double Cab Limited (4x4),Lagos,Foreign Used,2014,33991,Automatic,12500000
Lexus GX 470,Lagos,Foreign Used,2006,91055,Automatic,5700000
Acura MDX AWD,Lagos,Foreign Used,2006,89553,Automatic,2450000
Lexus RX 350,Lagos,Foreign Used,2008,79117,Automatic,4000000
Lexus RX 350 AWD,Lagos,Foreign Used,2011,39922,Automatic,8800000
Toyota 4-Runner,Lagos,Foreign Used,2005,103993,Automatic,3550000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2008,83317,Automatic,3350000
Toyota Venza Limited AWD V6,Lagos,Foreign Used,2011,41885,Automatic,6800000
Toyota Matrix XRS,Lagos,Foreign Used,2010,49338,Automatic,3200000
Lexus ES 300,Lagos,Foreign Used,2003,102883,Automatic,1990000
Lexus RX 300 XE,Lagos,Foreign Used,2002,84647,Automatic,2600000
Lexus RX 350 AWD,Lagos,Foreign Used,2006,64647,Automatic,4100000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2005,84647,Automatic,6500000
Lexus GX 470 Sport Utility,Lagos,Locally Used,2006,84647,Automatic,3300000
Lexus ES 350,Lagos,Foreign Used,2008,74647,Automatic,3300000
Toyota Corolla LE 4-Speed Automatic,Lagos,Foreign Used,2012,65278,Automatic,3500000
Toyota Corolla LE 4-Speed Automatic,Lagos,Foreign Used,2010,72860,Automatic,3000000
Toyota Corolla LE 4-Speed Automatic,Lagos,Foreign Used,2009,72860,Automatic,2880000
Toyota RAV4 2.4,Lagos,Foreign Used,2003,72860,Automatic,2300000
Toyota Highlander 3.5L 4WD,Lagos,Foreign Used,2006,72860,Automatic,3000000
Toyota Highlander Limited 4x4,Lagos,Locally Used,2006,72860,Automatic,2300000
Toyota Corolla 1.8,Lagos,Foreign Used,2006,72860,Automatic,2380000
Toyota Camry SE Automatic,Lagos,Foreign Used,2010,63000,Automatic,3200000
Lexus ES 330,Lagos,Foreign Used,2005,79000,Automatic,2500000
Land Rover Range Rover Evoque,Lagos,Locally Used,2013,36000,Automatic,11500000
Honda Accord,Lagos,Foreign Used,2013,24000,Automatic,5200000
Honda Accord,Lagos,Locally Used,2009,28930,Automatic,1550000
BMW X5 3.0,Lagos,Foreign Used,2008,120000,Automatic,4300000
Toyota Corolla 1.6 VVTi,Lagos,Foreign Used,2009,46300,Automatic,3000000
Toyota Highlander V6 4x4,Lagos,Foreign Used,2008,45333,Automatic,5200000
Ford Edge SE AWD,Lagos,Foreign Used,2008,67000,Automatic,2800000
Lexus ES 350,Lagos,Foreign Used,2007,45000,Automatic,4000000
Lexus ES 350,Lagos,Foreign Used,2007,50000,Automatic,4000000
Lexus RX 350 AWD,Lagos,Foreign Used,2015,56000,Automatic,12000000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2006,84647,Automatic,6500000
Lexus ES 350,Lagos,Foreign Used,2009,65278,Automatic,3680000
Toyota Camry 2.4,Lagos,Foreign Used,2008,72860,Automatic,2880000
Pontiac Vibe,Lagos,Foreign Used,2006,72860,Automatic,2200000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,72860,Automatic,2200000
Toyota Corolla 1.8,Lagos,Foreign Used,2005,72860,Automatic,2200000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,72860,Automatic,2180000
Toyota Camry XLE,Delta,Foreign Used,2018,900,Automatic,30000000
Honda Accord Sedan LX Automatic,Lagos,Foreign Used,2016,8400,Automatic,10900000
Acura MDX Tech,Lagos,Foreign Used,2011,72100,Automatic,8500000
Toyota Matrix,Lagos,Foreign Used,2009,10400,Automatic,2600000
Honda Accord 1.6 Automatic,Lagos,Locally Used,2007,65796,Automatic,1250000
Toyota Sequoia Limited 4WD 5.7L V8,Lagos,Foreign Used,2004,68304,Automatic,3200000
Toyota Sequoia Limited 4WD 5.7L V8 FFV,Lagos,Foreign Used,2007,68304,Automatic,3800000
Toyota Highlander V6,Lagos,Foreign Used,2007,63846,Automatic,2999999
Toyota Camry LE Automatic,Lagos,Foreign Used,2010,62840,Automatic,3600000
Toyota RAV4 2.5 Limited 4x4,Lagos,Foreign Used,2008,85000,Automatic,3650000
Toyota RAV4 2.4,Lagos,Locally Used,2003,62840,Automatic,1450000
Toyota Avalon XLS,Lagos,Foreign Used,2004,73530,Automatic,1750000
Toyota 4-Runner,Lagos,Foreign Used,2007,63539,Automatic,4499999
Toyota 4-Runner,Lagos,Foreign Used,2007,63539,Automatic,4499999
Mercedes-Benz GLK 350 4MATIC,Lagos,Locally Used,2009,69367,Automatic,5780000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2005,101667,Automatic,4500000
Honda Civic,Lagos,Foreign Used,2009,60221,Automatic,2500000
Toyota Camry SE,Lagos,Foreign Used,2016,14103,Automatic,8000000
Mercedes-Benz ML350,Lagos,Locally Used,2006,161000,Automatic,3200000
Volkswagen LT,Lagos,Foreign Used,1998,20000,Manual,1500000
BMW X1 xDrive351i,Lagos,Locally Used,2014,5000,Automatic,12500000
Land Rover Range Rover Sport,Lagos,Locally Used,2008,94530,Automatic,4000000
Lexus RX 350 FWD,Lagos,Foreign Used,2008,78532,Automatic,4200000
Toyota RAV4 2.5 Sport,Lagos,Foreign Used,2014,6783,Automatic,8300000
Toyota Highlander Limited V6,Lagos,Locally Used,2006,82840,Automatic,2300000
Toyota Tacoma Access Cab 4x2 PreRunner 4.0L V6 5-Speed Automatic,Lagos,Foreign Used,2007,62840,Automatic,5500000
Toyota Highlander V6 Long 4x4,Lagos,Foreign Used,2009,62840,Automatic,5499999
Lexus RX,Lagos,Foreign Used,2006,62840,Automatic,3899999
Toyota RAV4 2.0 Automatic,Lagos,Foreign Used,2005,62840,Automatic,2400000
Toyota Camry XLE Automatic,Lagos,Foreign Used,2017,2715,Automatic,11999999
Mercedes-Benz E320,Lagos,Foreign Used,2005,62840,Automatic,1600000
Toyota Corolla 1.8,Lagos,Foreign Used,2006,62840,Automatic,2400000
Toyota Camry Automatic,Lagos,Foreign Used,2011,62840,Automatic,3600000
Honda CR-V 2.0 4WD Automatic,Lagos,Foreign Used,2008,62840,Automatic,3500000
Toyota 4-Runner,Lagos,Foreign Used,2005,62840,Automatic,3350000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2010,62840,Automatic,6600000
Lexus GX 460 Premium,Lagos,Foreign Used,2012,49630,Automatic,13300000
Toyota 4-Runner,Lagos,Foreign Used,2007,62840,Automatic,4680000
Lexus ES 350,Lagos,Foreign Used,2012,49630,Automatic,6300000
Lexus RX 300,Lagos,Foreign Used,2006,62840,Automatic,4200000
Toyota Tundra,Abuja,Foreign Used,2015,24000,Automatic,22500000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2010,62840,Automatic,3000000
Toyota RAV4 2.0 Automatic,Lagos,Foreign Used,2003,79730,Automatic,2280000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,62840,Automatic,2180000
Toyota Avalon XLE,Lagos,Foreign Used,2004,78544,Automatic,1799999
Toyota Corolla LE Automatic,Lagos,Foreign Used,2005,62840,Automatic,2180000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2399999
Toyota Corolla LE Automatic,Lagos,Foreign Used,2004,62840,Automatic,2050000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,62840,Automatic,2400000
Toyota Highlander V6,Lagos,Foreign Used,2008,102890,Automatic,5000000
Peugeot 206,Abuja,Locally Used,2001,106000,Automatic,1250000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2006,68572,Automatic,2199999
Lexus ES 330,Lagos,Foreign Used,2006,62944,Automatic,2600000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,68264,Automatic,2400000
Lexus RX 300 XE,Lagos,Foreign Used,2002,62944,Automatic,2600000
Lexus RX 300 XE,Lagos,Foreign Used,2002,73639,Automatic,2600000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,63639,Automatic,3599999
Toyota RAV4 Automatic,Lagos,Foreign Used,2011,68249,Automatic,4499999
Mercedes-Benz GL Class,Lagos,Foreign Used,2011,76583,Automatic,9500000
Mercedes-Benz GL Class 4.0 CDI,Lagos,Foreign Used,2010,154798,Automatic,6000000
Acura MDX AWD,Lagos,Locally Used,2009,112000,Automatic,3000000
Kia Optima EX,Abuja,Locally Used,2012,38650,Automatic,5000000
Toyota Venza XLE AWD V6,Lagos,Foreign Used,2010,76224,Automatic,5799999
Honda Accord Sedan LX SE Automatic,Lagos,Foreign Used,2013,89173,Automatic,4899999
Toyota Highlander 4WD,Lagos,Foreign Used,2012,66000,Automatic,12500000
Toyota Sienna Limited 7 Passenger,Lagos,Foreign Used,2012,98765,Automatic,8000000
Toyota Camry LE,Lagos,Foreign Used,2007,51657,Automatic,2500000
Honda Accord CrossTour,Lagos,Foreign Used,2010,124521,Automatic,3999999
Mercedes-Benz CLK 320 CDI Cabriolet Automatic,Lagos,Foreign Used,2005,126833,Automatic,3000000
Honda Accord EX-L Automatic,Lagos,Foreign Used,2012,52427,Automatic,3700000
Toyota Venza AWD,Lagos,Locally Used,2013,105000,Automatic,5500000
Lexus ES 350,Lagos,Foreign Used,2009,67534,Automatic,3799999
Toyota Highlander V6,Lagos,Foreign Used,2012,52000,Automatic,8500000
Toyota Camry XLE,Lagos,Foreign Used,2016,32000,Automatic,12500000
Toyota Camry 2.4,Lagos,Foreign Used,2008,64284,Automatic,2899999
Acura ZDX,Lagos,Foreign Used,2011,45993,Automatic,11500000
Lexus LX 570,Lagos,Foreign Used,2015,5993,Automatic,27500000
Toyota Sienna LE 7 Passenger Mobility,Lagos,Foreign Used,2007,65732,Automatic,2500000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2010,74339,Automatic,3200000
Toyota 4-Runner,Lagos,Foreign Used,2005,74824,Automatic,3480000
Toyota Corolla 1.8,Lagos,Foreign Used,2006,74824,Automatic,2350000
Toyota Matrix XRS Automatic,Lagos,Foreign Used,2010,62840,Automatic,2999999
Mercedes-Benz ML350 5.5 V8,Lagos,Foreign Used,2017,5000,Automatic,28000000
Toyota Highlander 3.5L 4WD,Lagos,Locally Used,2010,105000,Automatic,4550000
Toyota RAV4 Limited V6 4x4,Lagos,Foreign Used,2015,34706,Automatic,9700000
Toyota Corolla 1.8,Lagos,Locally Used,2009,84706,Automatic,2000000
Lexus GX 470 Sport Utility,Lagos,Locally Used,2006,67392,Automatic,3380000
Honda Pilot EX 4WD Automatic,Lagos,Foreign Used,2008,110000,Automatic,2900000
Toyota 4-Runner,Lagos,Foreign Used,2007,64824,Automatic,4500000
Toyota Camry LE Automatic,Lagos,Foreign Used,2008,89338,Automatic,2880000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2014,39112,Automatic,15500000
Mercedes-Benz S550,Lagos,Foreign Used,2010,45993,Automatic,9700000
Nissan Xterra SE,Lagos,Foreign Used,2003,107442,Automatic,1780000
Lexus GX 460,Lagos,Foreign Used,2012,39932,Automatic,13500000
Toyota Corolla,Lagos,Foreign Used,2007,74824,Automatic,2450000
Toyota 4-Runner,Lagos,Foreign Used,2002,110338,Automatic,2300000
Volkswagen Golf 2.0 T,Lagos,Foreign Used,2002,109228,Automatic,1400000
Infiniti FX 35 AWD,Lagos,Foreign Used,2007,95221,Automatic,3950000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,62840,Automatic,4199999
Toyota Highlander 3.0,Lagos,Foreign Used,2003,102993,Automatic,2700000
Toyota HiAce,Lagos,Foreign Used,2004,74279,Manual,4200000
Toyota Highlander Limited,Lagos,Foreign Used,2005,96331,Automatic,3550000
Mercedes-Benz C300,Lagos,Foreign Used,2010,61164,Automatic,5300000
Acura MDX AWD,Lagos,Foreign Used,2003,95207,Automatic,2000000
Toyota Avalon XLS,Lagos,Foreign Used,2003,105339,Automatic,1750000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2012,65000,Automatic,15500000
Toyota Highlander Limited V6 4x4,Lagos,Locally Used,2004,82840,Automatic,2000000
Toyota Corolla 1.8,Lagos,Foreign Used,2004,64492,Automatic,2000000
Toyota Land Cruiser Prado,Lagos,Foreign Used,2015,6000,Automatic,21500000
Toyota RAV4 2.5 Sport 4x4,Lagos,Foreign Used,2017,5000,Automatic,14500000
Chrysler Voyager,Lagos,Locally Used,2003,91230,Automatic,800000
Mercedes-Benz ML350,Lagos,Locally Used,2009,93000,Automatic,5700000
Toyota Camry Camry,Lagos,Locally Used,2013,75000,Automatic,3600000
Toyota Avalon XLE,Lagos,Foreign Used,2013,76678,Automatic,7400000
Opel Zafira 1.8 Enjoy,Lagos,Foreign Used,2002,150000,Manual,1300000
Toyota Corolla 1.8,Lagos,Foreign Used,2007,63846,Automatic,2399999
Toyota Corolla 1.8,Lagos,Foreign Used,2007,68460,Automatic,2400000
Mitsubishi Pajero,Lagos,Locally Used,2003,115000,Automatic,780000
Lexus RX 330 4WD,Lagos,Foreign Used,2006,63835,Automatic,3800000
Toyota RAV4 2.0 Automatic,Lagos,Foreign Used,2008,63846,Automatic,3800000
Lexus GX 460 Premium,Lagos,Foreign Used,2012,47336,Automatic,9880000
Toyota Avalon Limited,Lagos,Foreign Used,2013,43769,Automatic,9300000
Peugeot 307 2.0 Automatic,Lagos,Foreign Used,2007,62833,Automatic,2350000
Peugeot 307 2.0 Automatic,Lagos,Foreign Used,2004,62833,Automatic,1880000
Peugeot 206 CC 2.0,Lagos,Foreign Used,2004,76364,Manual,1499999
Toyota Highlander Limited V6 4x4,Lagos,Foreign Used,2009,68542,Automatic,6780000
Mercedes-Benz GLK 350 SUV,Lagos,Foreign Used,2012,28470,Automatic,8700000
Toyota 4-Runner,Lagos,Foreign Used,2007,63385,Automatic,4550000
Toyota Sienna,Lagos,Locally Used,2012,63000,Automatic,6500000
Toyota Sienna XLE 7 Passenger,Lagos,Foreign Used,2005,91844,Automatic,2900000
Honda City,Lagos,Locally Used,2007,90000,Automatic,1000000
Lexus ES 350,Lagos,Foreign Used,2017,4388,Automatic,18500000
Toyota Matrix XRS,Lagos,Foreign Used,2004,102993,Automatic,1950000
Toyota Venza AWD,Lagos,Foreign Used,2010,98000,Automatic,6000000
Mercedes-Benz GL Class 5.5 V8,Lagos,Foreign Used,2011,64000,Automatic,11500000
Mercedes-Benz C400,Lagos,Foreign Used,2015,34000,Automatic,21500000
Toyota Avalon XLE,Lagos,Foreign Used,2016,6000,Automatic,14800000
Lexus RX 350,Lagos,Foreign Used,2010,114555,Automatic,7500000
Toyota Corolla 1.8 Sedan Automatic,Lagos,Foreign Used,2007,79000,Automatic,2350000
Lexus GX 470 Sport Utility,Lagos,Foreign Used,2008,130991,Automatic,7500000
Volkswagen CC 2.0 Luxury,Lagos,Locally Used,2011,30000,Automatic,4000000
Mercedes-Benz ML350,Lagos,Foreign Used,2012,36000,Automatic,12000000
Mercedes-Benz C300,Abuja,Locally Used,2014,41715,Automatic,7500000
Toyota Corolla,Lagos,Foreign Used,2011,68590,Automatic,3500000
Honda Accord Coupe EX V-6,Abuja,Locally Used,2005,195000,Automatic,1100000
Mazda 3 2.Sport,Lagos,Locally Used,2008,112000,Manual,1000000
Mercedes-Benz CLA-Class,Abuja,Locally Used,2014,47000,Automatic,16000000
Toyota Camry Automatic,Lagos,Locally Used,2007,115000,Automatic,1500000
Toyota Highlander Sport,Lagos,Foreign Used,2011,56000,Automatic,8500000
Toyota RAV4,Lagos,Foreign Used,2013,86891,Automatic,7800000
Toyota Sienna XLE,Lagos,Foreign Used,2011,65454,Automatic,6500000
Toyota RAV4 Limited,Lagos,Foreign Used,2016,87000,Automatic,9000000
Toyota Highlander 4WD,Lagos,Foreign Used,2010,66000,Automatic,6200000
Lexus RX 350 AWD,Lagos,Foreign Used,2007,68000,Automatic,4800000
Toyota Corolla S,Lagos,Foreign Used,2009,72000,Automatic,3100000
Toyota Venza V6,Lagos,Foreign Used,2009,76000,Automatic,7000000
Lexus ES 350,Lagos,Foreign Used,2007,72000,Automatic,3900000
Toyota Highlander 4WD,Lagos,Foreign Used,2010,62000,Automatic,7000000
Toyota Venza V6 AWD,Lagos,Locally Used,2010,70000,Automatic,5000000
Mercedes-Benz E350,Lagos,Foreign Used,2013,65000,Automatic,12500000
Volkswagen Golf,Rest of Nigeria,Locally Used,2005,66000,Automatic,1850000
Lexus ES 300,Lagos,Foreign Used,2003,92000,Automatic,1850000
Acura MDX AWD,Lagos,Foreign Used,2009,75046,Automatic,4550000
Toyota RAV4 Limited,Lagos,Foreign Used,2007,83992,Automatic,3450000
Ford Edge Limited,Lagos,Foreign Used,2008,86993,Automatic,3500000
Mercedes-Benz ML350,Lagos,Foreign Used,2007,79772,Automatic,4999000
Lexus ES 350,Lagos,Foreign Used,2008,79772,Automatic,3950000
Toyota Corolla LE Automatic,Lagos,Foreign Used,2006,105499,Automatic,2150000
Honda Accord EX Automatic,Lagos,Foreign Used,2009,83992,Automatic,2800000
Toyota Avalon Limited,Lagos,Locally Used,2006,109623,Automatic,1800000
Toyota Avalon XLE,Lagos,Foreign Used,2014,10633,Automatic,10800000
Toyota Sequoia Limited,Lagos,Foreign Used,2005,17000,Automatic,3000000
Lexus ES 350,Lagos,Foreign Used,2016,2533,Automatic,18200000
Toyota Sienna LE AWD 7-Passenger,Lagos,Foreign Used,2012,32221,Automatic,5499999
Honda CR-V EX 4WD Automatic,Lagos,Locally Used,2008,68150,Automatic,1680000
Mercedes-Benz ML350,Lagos,Foreign Used,2014,38650,Automatic,14800000
Mercedes-Benz ML350,Lagos,Locally Used,2007,165741,Automatic,3400000
Toyota Camry LE,Lagos,Locally Used,2007,91277,Automatic,1780000
Lexus RX 330 4WD,Lagos,Locally Used,2004,81992,Automatic,2350000
Hyundai Elantra 1.6 Automatic,Lagos,Locally Used,2007,188582,Automatic,1100000
Mercedes-Benz ML350,Lagos,Locally Used,2008,117568,Automatic,3500000
Toyota Camry LE,Lagos,Locally Used,2010,81773,Automatic,1980000
Honda Accord LX,Lagos,Locally Used,2006,149103,Automatic,990000
Toyota Camry XLE,Lagos,Locally Used,2013,78146,Automatic,4250000
Volvo FL-6,Lagos,Foreign Used,2005,992098,Manual,7600000
Lexus RX 300,Lagos,Foreign Used,2001,92498,Automatic,2400000
Toyota Camry Automatic,Abuja,Foreign Used,2010,10000,Automatic,3800000
Hyundai Sonata Sedan,Abuja,Foreign Used,2010,69000,Automatic,6000000
Toyota C-HR,Abuja,Brand New,2017,2199,Automatic,15000000
Mercedes-Benz M Class,Ogun,Locally Used,2003,187000,Automatic,850000
Honda Accord Sedan EX-L V-6 Automatic,Lagos,Foreign Used,2006,83000,Automatic,1800000
Honda Accord SE Automatic,Lagos,Foreign Used,2014,58000,Automatic,6500000
Hyundai Sonata 2.4 Limited,Lagos,Foreign Used,2010,66000,Automatic,3800000
Toyota Corolla 1.8,Lagos,Foreign Used,2010,62840,Automatic,3000000
Lexus RX 300 XE,Lagos,Foreign Used,2002,72840,Automatic,2700000
Lexus ES 350,Lagos,Foreign Used,2009,62840,Automatic,3799999
Volkswagen CC 1.8 TSI,Lagos,Locally Used,2012,97000,Automatic,3350000
Nissan Altima Automatic,Lagos,Foreign Used,2009,142,Automatic,2200000
Honda Accord 2.4,Lagos,Locally Used,2009,100000,Automatic,1700000
Land Rover Range Rover Sport 4.2 V8,Lagos,Foreign Used,2012,80000,Automatic,12500000
Toyota Tacoma Access Cab 4x2 PreRunner 4.0L V6 5-Speed Automatic,Lagos,Foreign Used,2012,48000,Automatic,11500000
Toyota Tacoma Double Cab V6 4WD Automatic,Lagos,Foreign Used,2016,14000,Automatic,18500000
Lexus ES,Lagos,Foreign Used,2010,90000,Automatic,11500000
Honda Accord CrossTour,Lagos,Foreign Used,2010,40000,Automatic,6500000
Lexus ES 350,Lagos,Foreign Used,2013,28000,Automatic,11500000
Mercedes-Benz S Class 5.5 V8,Lagos,Foreign Used,2015,62000,Automatic,40000000
Honda Accord Sedan EX-L V6 Automatic,Lagos,Foreign Used,2016,26000,Automatic,11700000
Honda Civic Sedan EX,Lagos,Foreign Used,2006,176000,Automatic,2600000
Infiniti FX 35 4WD,Lagos,Foreign Used,2010,78000,Automatic,7500000
BMW X6 xDrive50i,Lagos,Foreign Used,2013,88000,Automatic,16500000
Ford Focus SE,Lagos,Foreign Used,2009,128000,Automatic,2500000
Peugeot 607 2.2 Sport,Lagos,Foreign Used,2002,198000,Automatic,1650000
Toyota RAV4 2.4,Lagos,Foreign Used,2003,71394,Automatic,2200000
Land Rover LR3,Abuja,Locally Used,2006,96000,Automatic,3500000
Toyota Camry 2.4 LE,Lagos,Foreign Used,2014,70000,Automatic,5900000
Toyota Camry XLE,Lagos,Foreign Used,2009,51229,Automatic,2880000
Honda Accord CrossTour EX-L AWD,Lagos,Locally Used,2013,51535,Automatic,4700000
Toyota Camry LE,Lagos,Foreign Used,2007,51992,Automatic,2370000
Toyota Camry SE,Lagos,Foreign Used,2007,78017,Automatic,2640000
Lexus RX 300,Lagos,Locally Used,2002,128991,Automatic,1390000
Mercedes-Benz GLK 350 4MATIC,Lagos,Locally Used,2013,58622,Automatic,10300000
Toyota Camry LE,Lagos,Locally Used,2007,102117,Automatic,1650000
Toyota Camry LE V6,Lagos,Foreign Used,2007,91229,Automatic,2290000
